"id","Langue","livreID"
"4855","Français","4855"
"4856","Anglais","4856"
"4857","Français","4857"
"4858","Français","4858"
"4859","Français","4859"
"4860","Français","4860"
"4861","Français","4861"
"4862","Français","4862"
"4863","Français","4863"
"4864","Français","4864"
"4865","Français","4865"
"4866","Français","4866"
"4867","Français","4867"
"4868","Français","4868"
"4869","NULL","4869"
"4870","Français","4870"
"4871","Anglais","4871"
"4872","Français","4872"
"4873","Français","4873"
"4874","Français","4874"
"4875","Français","4875"
"4876","Français","4876"
"4877","Français","4877"
"4878","Français","4878"
"4879","Français","4879"
"4880","Français","4880"
"4881","Français","4881"
"4882","Français","4882"
"4883","Français","4883"
"4884","Français","4884"
"4885","Français","4885"
"4886","Anglais","4886"
"4887","Français","4887"
"4888","NULL","4888"
"4889","Français","4889"
"4890","Français","4890"
"4891","NULL","4891"
"4892","Français","4892"
"4893","Français","4893"
"4894","Français","4894"
"4895","Français","4895"
"4896","Français","4896"
"4897","Français","4897"
"4898","Français","4898"
"4899","Français","4899"
"4900","Anglais","4900"
"4901","Français","4901"
"4902","Français","4902"
"4903","Français","4903"
"4904","Anglais","4904"
"4905","Français","4905"
"4906","Français","4906"
"4907","Anglais","4907"
"4908","Français","4908"
"4909","Français","4909"
"4910","Français","4910"
"4911","Français","4911"
"4912","Français","4912"
"4913","NULL","4913"
"4914","Français","4914"
"4915","Français","4915"
"4916","Français","4916"
"4917","Français","4917"
"4918","Français","4918"
"4919","Français","4919"
"4920","Anglais","4920"
"4921","Français","4921"
"4922","Français","4922"
"4923","Français","4923"
"4924","Français","4924"
"4925","Français","4925"
"4926","Anglais","4926"
"4927","Français","4927"
"4928","Français","4928"
"4929","Français","4929"
"4930","Français","4930"
"4931","Français","4931"
"4932","Français","4932"
"4933","Français","4933"
"4934","Français","4934"
"4935","Français","4935"
"4936","Français","4936"
"4937","Français","4937"
"4938","Français","4938"
"4939","Français","4939"
"4940","Français","4940"
"4941","Français","4941"
"4942","Français","4942"
"4943","Français","4943"
"4944","Français","4944"
"4945","Français","4945"
"4946","Français","4946"
"4947","Français","4947"
"4948","Français","4948"
"4949","Français","4949"
"4950","Anglais","4950"
"4951","Français","4951"
"4952","Français","4952"
"4953","Français","4953"
"4954","Français","4954"
"4955","Français","4955"
"4956","Français","4956"
"4957","Français","4957"
"4958","Français","4958"
"4959","Français","4959"
"4960","Français","4960"
"4961","Français","4961"
"4962","NULL","4962"
"4963","Français","4963"
"4964","Français","4964"
"4965","Français","4965"
"4966","Français","4966"
"4967","Français","4967"
"4968","Anglais","4968"
"4969","Français","4969"
"4970","Français","4970"
"4971","Français","4971"
"4972","Français","4972"
"4973","Français","4973"
"4974","Français","4974"
"4975","Français","4975"
"4976","Français","4976"
"4977","Français","4977"
"4978","Français","4978"
"4979","Français","4979"
"4980","Français","4980"
"4981","Français","4981"
"4982","Anglais","4982"
"4983","Français","4983"
"4984","Français","4984"
"4985","Français","4985"
"4986","Anglais","4986"
"4987","Français","4987"
"4988","Français","4988"
"4989","Français","4989"
"4990","Français","4990"
"4991","Français","4991"
"4992","Français","4992"
"4993","Français","4993"
"4994","Français","4994"
"4995","NULL","4995"
"4996","Français","4996"
"4997","Français","4997"
"4998","Français","4998"
"4999","Français","4999"
"5000","Français","5000"
"5001","Français","5001"
"5002","Français","5002"
"5003","Français","5003"
"5004","Français","5004"
"5005","Français","5005"
"5006","Français","5006"
"5007","Français","5007"
"5008","Anglais","5008"
"5009","Français","5009"
"5010","Français","5010"
"5011","Français","5011"
"5012","Français","5012"
"5013","Français","5013"
"5014","Français","5014"
"5015","Français","5015"
"5016","Français","5016"
"5017","Français","5017"
"5018","Français","5018"
"5019","Français","5019"
"5020","NULL","5020"
"5021","Français","5021"
"5022","Français","5022"
"5023","Français","5023"
"5024","Français","5024"
"5025","Anglais","5025"
"5026","Français","5026"
"5027","Français","5027"
"5028","Français","5028"
"5029","Français","5029"
"5030","Français","5030"
"5031","Français","5031"
"5032","NULL","5032"
"5033","NULL","5033"
"5034","Français","5034"
"5035","Français","5035"
"5036","Français","5036"
"5037","Anglais","5037"
"5038","Français","5038"
"5039","Français","5039"
"5040","Français","5040"
"5041","Français","5041"
"5042","Français","5042"
"5043","Anglais","5043"
"5044","Français","5044"
"5045","Français","5045"
"5046","Français","5046"
"5047","NULL","5047"
"5048","Français","5048"
"5049","NULL","5049"
"5050","Anglais","5050"
"5051","Anglais","5051"
"5052","Français","5052"
"5053","NULL","5053"
"5054","Anglais","5054"
"5055","Français","5055"
"5056","Français","5056"
"5057","NULL","5057"
"5058","Français","5058"
"5059","Français","5059"
"5060","Français","5060"
"5061","Français","5061"
"5062","Français","5062"
"5063","NULL","5063"
"5064","Français","5064"
"5065","Français","5065"
"5066","NULL","5066"
"5067","Français","5067"
"5068","Anglais","5068"
"5069","Français","5069"
"5070","Français","5070"
"5071","NULL","5071"
"5072","NULL","5072"
"5073","Français","5073"
"5074","Français","5074"
"5075","NULL","5075"
"5076","Français","5076"
"5077","Anglais","5077"
"5078","Français","5078"
"5079","Français","5079"
"5080","Français","5080"
"5081","Français","5081"
"5082","Français","5082"
"5083","Français","5083"
"5084","NULL","5084"
"5085","Français","5085"
"5086","Français","5086"
"5087","Français","5087"
"5088","Français","5088"
"5089","Français","5089"
"5090","Français","5090"
"5091","Français","5091"
"5092","NULL","5092"
"5093","Français","5093"
"5094","Français","5094"
"5095","Français","5095"
"5096","Français","5096"
"5097","Anglais","5097"
"5098","Français","5098"
"5099","Français","5099"
"5100","Français","5100"
"5101","Français","5101"
"5102","Français","5102"
"5103","Français","5103"
"5104","Français","5104"
"5105","Français","5105"
"5106","Anglais","5106"
"5107","Néerlandais","5107"
"5108","Français","5108"
"5109","Français","5109"
"5110","Français","5110"
"5111","Français","5111"
"5112","Français","5112"
"5113","Anglais","5113"
"5114","Français","5114"
"5115","Français","5115"
"5116","Français","5116"
"5117","Français","5117"
"5118","Français","5118"
"5119","Français","5119"
"5120","NULL","5120"
"5121","NULL","5121"
"5122","Français","5122"
"5123","Français","5123"
"5124","Français","5124"
"5125","Français","5125"
"5126","Français","5126"
"5127","Français","5127"
"5128","Anglais","5128"
"5129","Français","5129"
"5130","Anglais","5130"
"5131","Français","5131"
"5132","Français","5132"
"5133","Français","5133"
"5134","Français","5134"
"5135","Français","5135"
"5136","Français","5136"
"5137","Français","5137"
"5138","Français","5138"
"5139","Français","5139"
"5140","Français","5140"
"5141","Français","5141"
"5142","Français","5142"
"5143","Français","5143"
"5144","Français","5144"
"5145","Français","5145"
"5146","Français","5146"
"5147","Français","5147"
"5148","Français","5148"
"5149","Français","5149"
"5150","Français","5150"
"5151","Français","5151"
"5152","Français","5152"
"5153","NULL","5153"
"5154","Anglais","5154"
"5155","Anglais","5155"
"5156","Français","5156"
"5157","Français","5157"
"5158","Anglais","5158"
"5159","Français","5159"
"5160","Français","5160"
"5161","Français","5161"
"5162","Français","5162"
"5163","Français","5163"
"5164","Français","5164"
"5165","Français","5165"
"5166","Anglais","5166"
"5167","Français","5167"
"5168","Français","5168"
"5169","NULL","5169"
"5170","Français","5170"
"5171","Anglais","5171"
"5172","Français","5172"
"5173","Français","5173"
"5174","Français","5174"
"5175","Français","5175"
"5176","Français","5176"
"5177","Français","5177"
"5178","Français","5178"
"5179","Français","5179"
"5180","Anglais","5180"
"5181","Français","5181"
"5182","Français","5182"
"5183","Français","5183"
"5184","Français","5184"
"5185","Français","5185"
"5186","Français","5186"
"5187","Français","5187"
"5188","Français","5188"
"5189","Français","5189"
"5190","Anglais","5190"
"5191","Anglais","5191"
"5192","Français","5192"
"5193","NULL","5193"
"5194","Anglais","5194"
"5195","Français","5195"
"5196","Anglais","5196"
"5197","Français","5197"
"5198","Français","5198"
"5199","Français","5199"
"5200","Français","5200"
"5201","Français","5201"
"5202","Français","5202"
"5203","Français","5203"
"5204","NULL","5204"
"5205","Français","5205"
"5206","Anglais","5206"
"5207","Français","5207"
"5208","Français","5208"
"5209","Français","5209"
"5210","Français","5210"
"5211","Espagnol","5211"
"5212","NULL","5212"
"5213","Français","5213"
"5214","Français","5214"
"5215","NULL","5215"
"5216","Français","5216"
"5217","Français","5217"
"5218","Français","5218"
"5219","Français","5219"
"5220","Français","5220"
"5221","Anglais","5221"
"5222","Français","5222"
"5223","Français","5223"
"5224","Français","5224"
"5225","Français","5225"
"5226","NULL","5226"
"5227","Français","5227"
"5228","Français","5228"
"5229","Français","5229"
"5230","Français","5230"
"5231","Français","5231"
"5232","Allemand","5232"
"5233","Français","5233"
"5234","NULL","5234"
"5235","Français","5235"
"5236","Français","5236"
"5237","Français","5237"
"5238","Français","5238"
"5239","Français","5239"
"5240","Français","5240"
"5241","NULL","5241"
"5242","Allemand","5242"
"5243","Anglais","5243"
"5244","Français","5244"
"5245","Français","5245"
"5246","Allemand","5246"
"5247","Français","5247"
"5248","Français","5248"
"5249","Français","5249"
"5250","Français","5250"
"5251","Français","5251"
"5252","Français","5252"
"5253","Anglais","5253"
"5254","Français","5254"
"5255","Français","5255"
"5256","Français","5256"
"5257","Français","5257"
"5258","Français","5258"
"5259","Français","5259"
"5260","Français","5260"
"5261","Français","5261"
"5262","Français","5262"
"5263","Anglais","5263"
"5264","Français","5264"
"5265","Français","5265"
"5266","Français","5266"
"5267","Français","5267"
"5268","Français","5268"
"5269","Français","5269"
"5270","Français","5270"
"5271","Anglais","5271"
"5272","Français","5272"
"5273","Anglais","5273"
"5274","Français","5274"
"5275","NULL","5275"
"5276","Français","5276"
"5277","Français","5277"
"5278","Français","5278"
"5279","Français","5279"
"5280","Français","5280"
"5281","NULL","5281"
"5282","Anglais","5282"
"5283","Français","5283"
"5284","Français","5284"
"5285","Français","5285"
"5286","Français","5286"
"5287","Français","5287"
"5288","Français","5288"
"5289","Japonais","5289"
"5290","Français","5290"
"5291","Français","5291"
"5292","Français","5292"
"5293","Anglais","5293"
"5294","Français","5294"
"5295","Français","5295"
"5296","Français","5296"
"5297","Français","5297"
"5298","Français","5298"
"5299","Français","5299"
"5300","Français","5300"
"5301","Français","5301"
"5302","Anglais","5302"
"5303","Français","5303"
"5304","Français","5304"
"5305","NULL","5305"
"5306","Français","5306"
"5307","Anglais","5307"
"5308","Français","5308"
"5309","Français","5309"
"5310","Français","5310"
"5311","Français","5311"
"5312","Français","5312"
"5313","Français","5313"
"5314","Français","5314"
"5315","Anglais","5315"
"5316","Anglais","5316"
"5317","Français","5317"
"5318","Français","5318"
"5319","Français","5319"
"5320","Français","5320"
"5321","Français","5321"
"5322","Français","5322"
"5323","Anglais","5323"
"5324","Anglais","5324"
"5325","Français","5325"
"5326","Français","5326"
"5327","Français","5327"
"5328","Anglais","5328"
"5329","Français","5329"
"5330","Français","5330"
"5331","Multilingue","5331"
"5332","Français","5332"
"5333","Français","5333"
"5334","Français","5334"
"5335","Français","5335"
"5336","Français","5336"
"5337","Français","5337"
"5338","Français","5338"
"5339","Français","5339"
"5340","Français","5340"
"5341","Français","5341"
"5342","Français","5342"
"5343","Français","5343"
"5344","Français","5344"
"5345","Français","5345"
"5346","Français","5346"
"5347","Français","5347"
"5348","Français","5348"
"5349","Français","5349"
"5350","Français","5350"
"5351","Français","5351"
"5352","Français","5352"
"5353","Français","5353"
"5354","Français","5354"
"5355","Français","5355"
"5356","Français","5356"
"5357","Français","5357"
"5358","Français","5358"
"5359","Français","5359"
"5360","Français","5360"
"5361","Français","5361"
"5362","Français","5362"
"5363","Français","5363"
"5364","Français","5364"
"5365","Français","5365"
"5366","Français","5366"
"5367","Français","5367"
"5368","Français","5368"
"5369","Français","5369"
"5370","Français","5370"
"5371","Français","5371"
"5372","Français","5372"
"5373","Français","5373"
"5374","Français","5374"
"5375","Français","5375"
"5376","Français","5376"
"5377","Français","5377"
"5378","Français","5378"
"5379","Français","5379"
"5380","Français","5380"
"5381","Français","5381"
"5382","Français","5382"
"5383","Français","5383"
"5384","Français","5384"
"5385","Français","5385"
"5386","Français","5386"
"5387","Français","5387"
"5388","Français","5388"
"5389","Français","5389"
"5390","Français","5390"
"5391","Français","5391"
"5392","Français","5392"
"5393","Français","5393"
"5394","Français","5394"
"5395","Français","5395"
"5396","Français","5396"
"5397","Français","5397"
"5398","Français","5398"
"5399","Français","5399"
"5400","Français","5400"
"5401","Français","5401"
"5402","Français","5402"
"5403","NULL","5403"
"5404","Français","5404"
"5405","Français","5405"
"5406","Français","5406"
"5407","Français","5407"
"5408","Français","5408"
"5409","Français","5409"
"5410","Français","5410"
"5411","Français","5411"
"5412","Français","5412"
"5413","Français","5413"
"5414","Français","5414"
"5415","Français","5415"
"5416","Français","5416"
"5417","Français","5417"
"5418","Français","5418"
"5419","Français","5419"
"5420","Français","5420"
"5421","Français","5421"
"5422","Français","5422"
"5423","Anglais","5423"
"5424","Français","5424"
"5425","Français","5425"
"5426","Français","5426"
"5427","Français","5427"
"5428","Français","5428"
"5429","Français","5429"
"5430","Français","5430"
"5431","Français","5431"
"5432","Français","5432"
"5433","Anglais","5433"
"5434","Français","5434"
"5435","Anglais","5435"
"5436","Français","5436"
"5437","Français","5437"
"5438","Anglais","5438"
"5439","Français","5439"
"5440","Français","5440"
"5441","Français","5441"
"5442","Français","5442"
"5443","Français","5443"
"5444","Français","5444"
"5445","Français","5445"
"5446","Français","5446"
"5447","Français","5447"
"5448","Anglais","5448"
"5449","Français","5449"
"5450","Français","5450"
"5451","Français","5451"
"5452","Français","5452"
"5453","NULL","5453"
"5454","Français","5454"
"5455","Français","5455"
"5456","Français","5456"
"5457","Français","5457"
"5458","Français","5458"
"5459","Français","5459"
"5460","Français","5460"
"5461","Français","5461"
"5462","Français","5462"
"5463","Français","5463"
"5464","Français","5464"
"5465","Français","5465"
"5466","Français","5466"
"5467","Français","5467"
"5468","Français","5468"
"5469","Français","5469"
"5470","Français","5470"
"5471","Français","5471"
"5472","Français","5472"
"5473","Anglais","5473"
"5474","Français","5474"
"5475","Français","5475"
"5476","Français","5476"
"5477","Français","5477"
"5478","Français","5478"
"5479","Français","5479"
"5480","NULL","5480"
"5481","Français","5481"
"5482","Français","5482"
"5483","Français","5483"
"5484","Français","5484"
"5485","Français","5485"
"5486","Français","5486"
"5487","Français","5487"
"5488","Français","5488"
"5489","Anglais","5489"
"5490","Français","5490"
"5491","Français","5491"
"5492","Français","5492"
"5493","Français","5493"
"5494","NULL","5494"
"5495","Français","5495"
"5496","Français","5496"
"5497","Français","5497"
"5498","Français","5498"
"5499","Français","5499"
"5500","Français","5500"
"5501","Français","5501"
"5502","Français","5502"
"5503","Français","5503"
"5504","Français","5504"
"5505","Français","5505"
"5506","Français","5506"
"5507","Français","5507"
"5508","Français","5508"
"5509","Français","5509"
"5510","Français","5510"
"5511","Français","5511"
"5512","Français","5512"
"5513","Français","5513"
"5514","Français","5514"
"5515","Français","5515"
"5516","Français","5516"
"5517","Français","5517"
"5518","Français","5518"
"5519","Français","5519"
"5520","Français","5520"
"5521","Français","5521"
"5522","Français","5522"
"5523","Français","5523"
"5524","Français","5524"
"5525","Français","5525"
"5526","Français","5526"
"5527","Français","5527"
"5528","Français","5528"
"5529","Français","5529"
"5530","Français","5530"
"5531","Français","5531"
"5532","Français","5532"
"5533","Français","5533"
"5534","Français","5534"
"5535","Français","5535"
"5536","Anglais","5536"
"5537","Français","5537"
"5538","Français","5538"
"5539","Français","5539"
"5540","Français","5540"
"5541","Français","5541"
"5542","Français","5542"
"5543","Français","5543"
"5544","Français","5544"
"5545","Français","5545"
"5546","Français","5546"
"5547","Français","5547"
"5548","Français","5548"
"5549","Français","5549"
"5550","Français","5550"
"5551","Multilingue","5551"
"5552","Français","5552"
"5553","Français","5553"
"5554","Français","5554"
"5555","Français","5555"
"5556","Français","5556"
"5557","Français","5557"
"5558","Français","5558"
"5559","Français","5559"
"5560","NULL","5560"
"5561","NULL","5561"
"5562","Français","5562"
"5563","Français","5563"
"5564","Français","5564"
"5565","Français","5565"
"5566","Français","5566"
"5567","Français","5567"
"5568","Français","5568"
"5569","Français","5569"
"5570","Français","5570"
"5571","Français","5571"
"5572","Français","5572"
"5573","Français","5573"
"5574","Français","5574"
"5575","Français","5575"
"5576","Anglais","5576"
"5577","Français","5577"
"5578","Français","5578"
"5579","Français","5579"
"5580","Français","5580"
"5581","Français","5581"
"5582","Français","5582"
"5583","Anglais","5583"
"5584","Français","5584"
"5585","Français","5585"
"5586","Français","5586"
"5587","Français","5587"
"5588","Français","5588"
"5589","Français","5589"
"5590","Français","5590"
"5591","Anglais","5591"
"5592","Français","5592"
"5593","Français","5593"
"5594","Français","5594"
"5595","Français","5595"
"5596","Français","5596"
"5597","Français","5597"
"5598","Français","5598"
"5599","Français","5599"
"5600","Français","5600"
"5601","Français","5601"
"5602","Français","5602"
"5603","Français","5603"
"5604","Français","5604"
"5605","Français","5605"
"5606","Français","5606"
"5607","Français","5607"
"5608","Français","5608"
"5609","Français","5609"
"5610","Français","5610"
"5611","Français","5611"
"5612","Français","5612"
"5613","Français","5613"
"5614","Anglais","5614"
"5615","Français","5615"
"5616","Français","5616"
"5617","Français","5617"
"5618","Français","5618"
"5619","Français","5619"
"5620","Français","5620"
"5621","Français","5621"
"5622","Anglais","5622"
"5623","NULL","5623"
"5624","Français","5624"
"5625","Français","5625"
"5626","NULL","5626"
"5627","Français","5627"
"5628","NULL","5628"
"5629","Français","5629"
"5630","Français","5630"
"5631","NULL","5631"
"5632","NULL","5632"
"5633","Français","5633"
"5634","Français","5634"
"5635","Français","5635"
"5636","Français","5636"
"5637","Français","5637"
"5638","NULL","5638"
"5639","Français","5639"
"5640","Français","5640"
"5641","Français","5641"
"5642","Anglais","5642"
"5643","Français","5643"
"5644","Français","5644"
"5645","Français","5645"
"5646","Français","5646"
"5647","NULL","5647"
"5648","Français","5648"
"5649","Français","5649"
"5650","NULL","5650"
"5651","Français","5651"
"5652","Français","5652"
"5653","Français","5653"
"5654","Français","5654"
"5655","Français","5655"
"5656","Français","5656"
"5657","Français","5657"
"5658","Français","5658"
"5659","NULL","5659"
"5660","Français","5660"
"5661","Français","5661"
"5662","Français","5662"
"5663","Français","5663"
"5664","Français","5664"
"5665","Français","5665"
"5666","Français","5666"
"5667","Français","5667"
"5668","Français","5668"
"5669","Français","5669"
"5670","NULL","5670"
"5671","Français","5671"
"5672","Français","5672"
"5673","Français","5673"
"5674","Français","5674"
"5675","NULL","5675"
"5676","NULL","5676"
"5677","Français","5677"
"5678","Français","5678"
"5679","Français","5679"
"5680","Français","5680"
"5681","Français","5681"
"5682","Français","5682"
"5683","Français","5683"
"5684","Français","5684"
"5685","NULL","5685"
"5686","Français","5686"
"5687","Français","5687"
"5688","Français","5688"
"5689","Français","5689"
"5690","Français","5690"
"5691","Français","5691"
"5692","Français","5692"
"5693","NULL","5693"
"5694","Français","5694"
"5695","NULL","5695"
"5696","Français","5696"
"5697","Français","5697"
"5698","NULL","5698"
"5699","Français","5699"
"5700","Français","5700"
"5701","Anglais","5701"
"5702","Français","5702"
"5703","Français","5703"
"5704","Français","5704"
"5705","Français","5705"
"5706","Français","5706"
"5707","Français","5707"
"5708","Français","5708"
"5709","Français","5709"
"5710","Français","5710"
"5711","Français","5711"
"5712","Français","5712"
"5713","Français","5713"
"5714","Français","5714"
"5715","Français","5715"
"5716","Français","5716"
"5717","Français","5717"
"5718","NULL","5718"
"5719","Français","5719"
"5720","NULL","5720"
"5721","Français","5721"
"5722","Français","5722"
"5723","Français","5723"
"5724","NULL","5724"
"5725","Français","5725"
"5726","NULL","5726"
"5727","NULL","5727"
"5728","Français","5728"
"5729","NULL","5729"
"5730","Français","5730"
"5731","Français","5731"
"5732","Français","5732"
"5733","Français","5733"
"5734","NULL","5734"
"5735","Français","5735"
"5736","Français","5736"
"5737","Français","5737"
"5738","Français","5738"
"5739","NULL","5739"
"5740","NULL","5740"
"5741","Français","5741"
"5742","Français","5742"
"5743","Français","5743"
"5744","NULL","5744"
"5745","Français","5745"
"5746","Français","5746"
"5747","Français","5747"
"5748","Français","5748"
"5749","NULL","5749"
"5750","Français","5750"
"5751","Français","5751"
"5752","NULL","5752"
"5753","NULL","5753"
"5754","Français","5754"
"5755","Français","5755"
"5756","NULL","5756"
"5757","Français","5757"
"5758","NULL","5758"
"5759","Français","5759"
"5760","Français","5760"
"5761","Français","5761"
"5762","Français","5762"
"5763","Français","5763"
"5764","Français","5764"
"5765","Français","5765"
"5766","Français","5766"
"5767","Français","5767"
"5768","Français","5768"
"5769","Français","5769"
"5770","Français","5770"
"5771","Français","5771"
"5772","Français","5772"
"5773","Français","5773"
"5774","Français","5774"
"5775","Français","5775"
"5776","Français","5776"
"5777","Français","5777"
"5778","Français","5778"
"5779","Français","5779"
"5780","Français","5780"
"5781","Français","5781"
"5782","Français","5782"
"5783","Français","5783"
"5784","Français","5784"
"5785","NULL","5785"
"5786","Français","5786"
"5787","NULL","5787"
"5788","Français","5788"
"5789","Français","5789"
"5790","Français","5790"
"5791","Français","5791"
"5792","NULL","5792"
"5793","Français","5793"
"5794","NULL","5794"
"5795","NULL","5795"
"5796","Français","5796"
"5797","Français","5797"
"5798","Français","5798"
"5799","Français","5799"
"5800","Français","5800"
"5801","NULL","5801"
"5802","NULL","5802"
"5803","NULL","5803"
"5804","Français","5804"
"5805","Français","5805"
"5806","Français","5806"
"5807","Français","5807"
"5808","Français","5808"
"5809","Anglais","5809"
"5810","Français","5810"
"5811","Français","5811"
"5812","Français","5812"
"5813","Français","5813"
"5814","Français","5814"
"5815","Français","5815"
"5816","Français","5816"
"5817","Français","5817"
"5818","Français","5818"
"5819","Français","5819"
"5820","Français","5820"
"5821","Français","5821"
"5822","Français","5822"
"5823","Français","5823"
"5824","Français","5824"
"5825","Français","5825"
"5826","Français","5826"
"5827","Français","5827"
"5828","Français","5828"
"5829","Français","5829"
"5830","Français","5830"
"5831","Français","5831"
"5832","Français","5832"
"5833","Français","5833"
"5834","Français","5834"
"5835","Français","5835"
"5836","Français","5836"
"5837","NULL","5837"
"5838","Français","5838"
"5839","Français","5839"
"5840","Français","5840"
"5841","Français","5841"
"5842","Français","5842"
"5843","NULL","5843"
"5844","Français","5844"
"5845","Français","5845"
"5846","Français","5846"
"5847","Français","5847"
"5848","Français","5848"
"5849","Français","5849"
"5850","Français","5850"
"5851","Anglais","5851"
"5852","Français","5852"
"5853","Français","5853"
"5854","Français","5854"
"5855","Français","5855"
"5856","Français","5856"
"5857","Français","5857"
"5858","Français","5858"
"5859","Français","5859"
"5860","Français","5860"
"5861","Français","5861"
"5862","Français","5862"
"5863","Français","5863"
"5864","Français","5864"
"5865","Français","5865"
"5866","Français","5866"
"5867","Français","5867"
"5868","Français","5868"
"5869","Anglais","5869"
"5870","Français","5870"
"5871","Français","5871"
"5872","Anglais","5872"
"5873","Français","5873"
"5874","Français","5874"
"5875","Français","5875"
"5876","Français","5876"
"5877","Français","5877"
"5878","Français","5878"
"5879","Français","5879"
"5880","Français","5880"
"5881","Français","5881"
"5882","Français","5882"
"5883","Français","5883"
"5884","Français","5884"
"5885","Français","5885"
"5886","Français","5886"
"5887","Français","5887"
"5888","Français","5888"
"5889","Français","5889"
"5890","Français","5890"
"5891","Français","5891"
"5892","Français","5892"
"5893","Français","5893"
"5894","Français","5894"
"5895","Français","5895"
"5896","Français","5896"
"5897","Français","5897"
"5898","Français","5898"
"5899","Français","5899"
"5900","Français","5900"
"5901","Français","5901"
"5902","Français","5902"
"5903","Français","5903"
"5904","Français","5904"
"5905","Français","5905"
"5906","Français","5906"
"5907","Français","5907"
"5908","Français","5908"
"5909","Français","5909"
"5910","Français","5910"
"5911","Français","5911"
"5912","Français","5912"
"5913","Français","5913"
"5914","Français","5914"
"5915","Français","5915"
"5916","Français","5916"
"5917","Français","5917"
"5918","Français","5918"
"5919","Français","5919"
"5920","Français","5920"
"5921","Français","5921"
"5922","Français","5922"
"5923","Français","5923"
"5924","Français","5924"
"5925","NULL","5925"
"5926","Français","5926"
"5927","Français","5927"
"5928","Français","5928"
"5929","Français","5929"
"5930","Français","5930"
"5931","Français","5931"
"5932","Français","5932"
"5933","Français","5933"
"5934","Français","5934"
"5935","Français","5935"
"5936","Français","5936"
"5937","Français","5937"
"5938","Français","5938"
"5939","Français","5939"
"5940","Français","5940"
"5941","Français","5941"
"5942","Français","5942"
"5943","Français","5943"
"5944","Français","5944"
"5945","Français","5945"
"5946","Français","5946"
"5947","Français","5947"
"5948","Français","5948"
"5949","Français","5949"
"5950","Français","5950"
"5951","Français","5951"
"5952","Français","5952"
"5953","Français","5953"
"5954","Français","5954"
"5955","Français","5955"
"5956","Français","5956"
"5957","Français","5957"
"5958","Français","5958"
"5959","Français","5959"
"5960","Français","5960"
"5961","Français","5961"
"5962","Français","5962"
"5963","Français","5963"
"5964","Français","5964"
"5965","Français","5965"
"5966","Français","5966"
"5967","Français","5967"
"5968","Français","5968"
"5969","Français","5969"
"5970","Français","5970"
"5971","Français","5971"
"5972","Français","5972"
"5973","Français","5973"
"5974","Français","5974"
"5975","Espagnol","5975"
"5976","Espagnol","5976"
"5977","Français","5977"
"5978","NULL","5978"
"5979","Français","5979"
"5980","Français","5980"
"5981","Français","5981"
"5982","Français","5982"
"5983","Français","5983"
"5984","Français","5984"
"5985","Français","5985"
"5986","Français","5986"
"5987","Français","5987"
"5988","Français","5988"
"5989","Français","5989"
"5990","Français","5990"
"5991","Français","5991"
"5992","Français","5992"
"5993","Français","5993"
"5994","Français","5994"
"5995","NULL","5995"
"5996","Français","5996"
"5997","Français","5997"
"5998","Français","5998"
"5999","Français","5999"
"6000","Français","6000"
"6001","Français","6001"
"6002","Français","6002"
"6003","Français","6003"
"6004","Français","6004"
"6005","Français","6005"
"6006","Français","6006"
"6007","Français","6007"
"6008","Français","6008"
"6009","Français","6009"
"6010","Français","6010"
"6011","Français","6011"
"6012","Français","6012"
"6013","Français","6013"
"6014","Français","6014"
"6015","Français","6015"
"6016","Français","6016"
"6017","Français","6017"
"6018","Français","6018"
"6019","Français","6019"
"6020","Français","6020"
"6021","Français","6021"
"6022","Français","6022"
"6023","Français","6023"
"6024","NULL","6024"
"6025","Français","6025"
"6026","Français","6026"
"6027","Français","6027"
"6028","Français","6028"
"6029","Français","6029"
"6030","Français","6030"
"6031","Français","6031"
"6032","Français","6032"
"6033","Français","6033"
"6034","Français","6034"
"6035","Français","6035"
"6036","Français","6036"
"6037","Français","6037"
"6038","Français","6038"
"6039","Français","6039"
"6040","Français","6040"
"6041","Français","6041"
"6042","Français","6042"
"6043","Français","6043"
"6044","Français","6044"
"6045","Français","6045"
"6046","Français","6046"
"6047","Français","6047"
"6048","Français","6048"
"6049","Français","6049"
"6050","Français","6050"
"6051","Français","6051"
"6052","Français","6052"
"6053","Français","6053"
"6054","Français","6054"
"6055","Français","6055"
"6056","Français","6056"
"6057","Français","6057"
"6058","Français","6058"
"6059","Français","6059"
"6060","Français","6060"
"6061","Français","6061"
"6062","Français","6062"
"6063","Français","6063"
"6064","Français","6064"
"6065","Français","6065"
"6066","Français","6066"
"6067","Français","6067"
"6068","Français","6068"
"6069","Français","6069"
"6070","Français","6070"
"6071","Français","6071"
"6072","Français","6072"
"6073","Français","6073"
"6074","Français","6074"
"6075","Français","6075"
"6076","Français","6076"
"6077","Français","6077"
"6078","Français","6078"
"6079","Français","6079"
"6080","Français","6080"
"6081","Français","6081"
"6082","Français","6082"
"6083","Français","6083"
"6084","Français","6084"
"6085","Français","6085"
"6086","Français","6086"
"6087","Français","6087"
"6088","Français","6088"
"6089","Français","6089"
"6090","Français","6090"
"6091","Français","6091"
"6092","Français","6092"
"6093","Français","6093"
"6094","Français","6094"
"6095","Français","6095"
"6096","Français","6096"
"6097","Français","6097"
"6098","Français","6098"
"6099","Français","6099"
"6100","Français","6100"
"6101","Français","6101"
"6102","Français","6102"
